,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete,score
122037,1.40844473,81,41,19,1,0,1,1413,0.000112799
731975,1.40844473,28,23,7,0,0,1,706,0.000130736
641709,1.605495342,2808,163,78.33333333,1,0,1,1413,0.000154477
118979,1.57953049,2808,163,170.6666667,1,0,1,1413,0.000151053
615304,1.517939808,2808,163,519.3333333,2,0,1,1413,0.000140675
949211,1.40844473,2808,98,1264.333333,1,0,1,1241,0.00011567
938638,1.467328211,2808,98,592.6666667,5,0,1,1241,0.000140036
492521,1.40844473,2808,53,461.6666667,0,1,1,991,0.000138575
14263,1.41540207,406,185,76.66666667,1,0,2,1104,0.000154517
485525,1.522243039,2808,163,501.3333333,1,0,1,1413,0.000139946
450786,1.459094324,208,53,85,1,0,1,1413,0.000110048
928160,1.417317188,208,53,124,1,0,1,1413,0.000107931
625278,1.549465003,2808,163,334,2,0,1,1413,0.000146566
32401,1.436227915,2808,56,553,2,0,1,1104,0.000132133
527024,1.43660173,2808,56,545,1,0,1,1104,0.000131046
315909,1.388372911,406,145,73,2,0,3,573,0.000193431
174132,1.429961823,2808,56,631.3333333,1,1,1,1104,0.000131385
140553,1.402699818,229,35,16.66666667,1,0,1,573,0.000137343
459027,1.402699818,229,48,27,2,0,1,706,0.000132752
6232,1.463524258,208,40,51.33333333,1,0,1,1241,0.000113287
232598,1.57329862,2808,163,204,1,0,1,1413,0.000149849
495288,1.469931162,2808,163,856.3333333,1,0,1,1413,0.00013045
128141,1.46337533,2808,98,648.3333333,1,1,2,1241,0.000153258
921542,1.445744989,2808,98,873,2,0,2,1241,0.000146865
890724,1.40844473,677,53,95.66666667,0,0,1,991,0.000119045
151666,1.40844473,28,26,8,0,0,1,854,0.000124882
757070,1.428945875,2808,56,644.3333333,1,0,1,1104,0.00012802
813463,1.439530842,2808,56,509.3333333,1,0,1,1104,0.000132183
31606,1.456028122,2808,163,1015,7,0,1,1413,0.000146033
931231,1.40844473,141,54,39.66666667,1,0,1,1413,0.000112438
78532,1.423283623,141,44,14,1,0,1,1104,0.000118205
479548,1.40844473,141,34,19.33333333,1,0,1,991,0.000120623
758920,1.402699818,141,34,28,2,0,1,991,0.000121609
919928,1.396979122,141,34,34,3,0,1,991,0.000123544
744075,1.402683345,81,41,21.33333333,2,0,2,1413,0.000138623
803757,1.416490647,403,65,75.66666667,0,0,1,1104,0.00011633
135059,1.40844473,2808,53,477.3333333,1,0,1,991,0.000135794
96944,1.41988064,403,63,38,0,1,1,991,0.00012432
812101,1.40844473,208,53,135.3333333,1,0,1,1413,0.00010732
1536402,1.40844473,208,40,93.66666667,1,0,1,1241,0.000111009
103447,1.40844473,2808,98,1297,1,0,1,1241,0.00011529
520215,1.42483197,2808,56,688,2,0,1,1104,0.00012813
186545,1.40844473,2808,227,1151,1,0,1,1527,0.000137706
595768,1.566495556,2808,163,242,3,0,1,1413,0.00015159
412393,1.40844473,2808,163,1404.666667,1,0,1,1413,0.000122147
919853,1.40844473,2808,53,449.6666667,1,0,1,991,0.000136693
847305,1.435615593,229,93,33.66666667,1,0,1,1413,0.00011627
85806,1.402699818,2808,45,224,0,1,1,854,0.000150133
143559,1.40844473,229,82,65.33333333,1,0,1,1104,0.000118371
396154,1.423438776,677,53,56.33333333,1,0,1,991,0.000121591
125506,1.48545111,677,112,69.66666667,3,0,1,1413,0.00012227
494746,1.446841946,677,79,79,0,0,1,1241,0.000115841
159791,1.417016907,406,169,42.66666667,1,0,1,854,0.000138743
47401,1.40844473,406,169,90.33333333,0,1,1,854,0.000138959
85038,1.560416085,2808,227,302.6666667,2,0,1,1527,0.000158492
233147,1.605636861,2808,163,77.33333333,1,0,1,1413,0.000154514
169856,1.403661219,101,85,21.66666667,3,0,2,991,0.000149556
412710,1.507993878,2808,98,340.6666667,3,0,2,1241,0.000162043
667622,1.40844473,677,71,156,1,0,1,1104,0.000114763
1913210,1.40844473,406,185,92.66666667,1,0,1,1104,0.000132578
299840,1.40844473,677,71,163.6666667,1,0,1,1104,0.000114386
787696,1.40844473,2808,98,1272.333333,1,0,1,1241,0.000115574
825032,1.396979122,406,145,58,2,0,1,573,0.000146581
303651,1.421889873,141,44,15,1,0,1,1104,0.000118152
100659,1.512160355,2808,163,546.6666667,1,0,1,1413,0.00013858
424928,1.40844473,677,36,63.66666667,1,0,1,854,0.000125039
68898,1.40844473,81,14,4.333333333,0,1,1,706,0.000133681
101628,1.408606691,406,155,46.66666667,1,0,1,706,0.000141689
109367,1.402699818,229,61,42.33333333,2,0,2,854,0.00014919
16132,1.550948043,2808,163,326,1,0,1,1413,0.000145597
509156,1.566941227,2808,163,240,1,0,1,1413,0.000148569
791734,1.556323968,2808,163,295.3333333,1,0,1,1413,0.000146643
855232,1.517567993,2808,163,523.6666667,1,0,1,1413,0.000139268
48123,1.458841029,2808,98,695.6666667,1,0,1,1241,0.000127333
919603,1.517738842,2808,163,521.3333333,4,0,1,1413,0.000145227
238245,1.405977419,46,64,17.66666667,3,0,1,1413,0.000118056
621101,1.480500992,2808,98,477.3333333,0,0,1,1241,0.0001334
755745,1.490196929,2808,163,673.3333333,1,0,1,1413,0.000134991
333903,1.445694362,2808,98,875.6666667,1,0,1,1241,0.000122686
297849,1.40844473,2808,53,469.3333333,0,0,1,991,0.000135479
225754,1.408459429,101,83,15,0,0,1,854,0.000127754
193444,1.493022367,208,53,43.66666667,1,0,1,1413,0.000112299
852665,1.422505245,406,178,45.33333333,0,1,1,991,0.000138381
528895,1.40844473,2808,98,1278.666667,0,0,1,1241,0.000114887
285232,1.668160351,2808,163,16.66666667,5,0,1,1413,0.00016516
514563,1.600624999,2808,163,92,3,0,1,1413,0.000156969
11970,1.402699818,208,30,53.66666667,1,1,2,1104,0.000142582
552576,1.40844473,677,71,159,0,1,1,1104,0.000117271
802264,1.40844473,46,45,6.666666667,1,0,1,991,0.00012164
40294,1.477546574,2808,163,779.3333333,1,0,1,1413,0.000132264
843259,1.431824925,677,145,166.6666667,1,0,1,1527,0.000118342
38061,1.470647648,2808,98,561,0,0,1,1241,0.000130729
299567,1.40844473,2808,98,1285.666667,0,0,1,1241,0.000114805
944293,1.583990922,2808,163,148,3,0,1,1413,0.000154919
1312035,1.402699818,229,93,90,2,0,1,1413,0.000114805
202344,1.40844473,677,71,166.6666667,1,0,1,1104,0.000114238
814871,1.446056017,2808,163,1116.333333,3,0,1,1413,0.00012899
769523,1.40844473,677,36,56,1,0,1,854,0.000125406
395187,1.456255245,2808,98,731,0,0,1,1241,0.000125769
318085,1.622877676,2808,227,55.66666667,3,0,2,1527,0.00018557
90124,1.45401542,208,40,59.66666667,1,0,1,1241,0.000112838
1811373,1.40844473,2808,56,843.6666667,0,0,1,1104,0.000122036
172582,1.564768543,2808,227,282,4,0,1,1527,0.000163299
322339,1.423141463,403,65,57.66666667,2,0,1,1104,0.000119312
164686,1.51445687,2808,163,535.3333333,4,0,1,1413,0.000144821
286866,1.40844473,229,82,59.66666667,1,0,1,1104,0.000118659
987481,1.40844473,229,61,9.666666667,0,0,1,854,0.000126545
574033,1.458512281,2808,56,324.3333333,1,1,1,1104,0.000141293
46214,1.40844473,403,49,11.66666667,0,0,1,573,0.000137957
290414,1.40844473,403,60,44.33333333,1,0,1,854,0.000125864
769486,1.463462788,2808,98,647.3333333,2,0,1,1241,0.00013007
107247,1.40844473,406,178,97,1,0,1,991,0.000133837
841950,1.40844473,677,71,149.6666667,1,0,1,1104,0.000115076
6855,1.402700025,229,77,51.33333333,0,1,1,991,0.000124232
896817,1.40844473,2808,53,450.6666667,0,0,1,991,0.000136087
312126,1.42513779,677,112,194.3333333,1,0,1,1413,0.000112336
869487,1.40844473,23,15,2.333333333,0,0,1,573,0.000136797
926115,1.406102959,406,169,97.66666667,1,0,1,854,0.000136377
138407,1.414589949,677,53,75.66666667,1,0,2,991,0.000143866
925450,1.446878455,2808,53,139,1,0,1,991,0.000147728
15158,1.521355648,677,112,20.66666667,1,0,1,1413,0.000121056
68896,1.440555431,677,145,148.6666667,2,0,1,1527,0.000120638
189641,1.40844473,208,21,12.66666667,1,0,1,991,0.000120721
955647,1.40844473,23,26,4.333333333,0,0,1,854,0.000125062
451183,1.40844473,95,42,12.33333333,0,1,1,991,0.000123768
69761,1.408464894,81,23,11.66666667,0,0,1,991,0.000120049
30664,1.40844473,406,155,67.66666667,1,0,1,706,0.000140805
831448,1.447527142,2808,56,428.3333333,0,2,1,1104,0.000144704
90945,1.415097221,2808,53,383.6666667,1,0,1,991,0.000138897
1950198,1.402699818,28,17,5.333333333,0,0,2,573,0.000157362
551115,1.505086507,677,145,48,1,0,1,1527,0.000124067
819946,1.40844473,677,71,150.6666667,0,1,1,1104,0.000117674
277977,1.40844473,229,48,13.33333333,1,0,1,706,0.000132055
26952,1.442112921,89,59,21,2,0,1,1527,0.000114836
201667,1.40844473,89,45,45.66666667,1,0,1,1241,0.000113642
89058,1.426480564,677,71,93,1,0,1,1104,0.000117897
230111,1.437817944,95,55,7.333333333,0,0,1,1241,0.00011566
58934,1.564755853,2808,163,250.6666667,1,0,1,1413,0.000148194
343455,1.559729313,2808,163,274,2,0,1,1413,0.000148606
741236,1.510982417,208,53,31.33333333,3,0,2,1413,0.000140867
886961,1.601822611,2808,163,87,1,0,1,1413,0.00015415
45560,1.604279562,2808,227,103.3333333,1,0,1,1527,0.000163948
947752,1.490997942,403,98,48.66666667,1,0,1,1413,0.000116571
159655,1.512688479,2808,163,545,2,0,1,1413,0.000139911
175379,1.534511218,2808,163,429.6666667,2,0,1,1413,0.000143445
382565,1.52988108,2808,163,456.6666667,1,0,1,1413,0.000141331
400815,1.537269735,2808,163,411,1,0,1,1413,0.000142786
118791,1.52949342,403,98,15.33333333,1,0,1,1413,0.000118322
178621,1.447574862,2808,98,842.3333333,1,0,2,1241,0.00014624
6143,1.410053586,406,178,83.33333333,0,3,3,991,0.000201353
333766,1.463374575,2808,98,649.3333333,1,0,1,1241,0.000128656
953875,1.402699818,2808,56,927,1,0,1,1104,0.000120679
552325,1.403335506,229,61,32.33333333,1,0,1,854,0.000126033
382734,1.40844473,162,131,27,1,0,1,854,0.000133158
253397,1.402701823,81,29,21.33333333,2,0,1,1104,0.000118636
253408,1.456693216,2808,98,724.3333333,4,0,1,1241,0.000132922
618230,1.40844473,2808,56,862.3333333,0,0,1,1104,0.000121582
50520,1.40844473,677,53,123.3333333,1,0,1,991,0.000118294
48757,1.40844473,677,71,175.6666667,1,0,1,1104,0.000113796
146796,1.418553147,677,79,175,1,0,1,1241,0.000111582
787940,1.417624782,677,79,176.3333333,1,0,1,1241,0.000111514
185543,1.463603113,2808,98,645.3333333,1,0,1,1241,0.000128773
226556,1.442988075,2808,98,904.6666667,1,0,1,1241,0.000122014
509524,1.418249624,2808,53,365,1,0,1,991,0.000139535
308625,1.40844473,229,77,34,0,0,1,991,0.000121983
309068,1.40844473,229,82,57.33333333,1,0,1,1104,0.000118777
169099,1.495985941,2808,98,386,2,0,2,1241,0.000158913
84258,1.45793272,2808,98,709,1,0,1,1241,0.000126962
591620,1.40844473,229,35,4.666666667,1,0,1,573,0.00013788
176332,1.530717275,2808,163,450,3,0,1,1413,0.000144749
674600,1.40844473,2808,56,860.6666667,1,0,1,1104,0.00012222
158888,1.458038214,208,53,86,2,0,1,1413,0.00011153
919282,1.448978894,2808,56,416.6666667,2,0,1,1104,0.000136563
146551,1.457036671,208,40,56,1,0,1,1241,0.000113035
196370,1.40844473,208,40,103.3333333,1,0,1,1241,0.000110495
385766,1.462298265,162,140,1.666666667,0,0,1,1104,0.000127931
200448,1.40844473,677,36,71,0,1,1,854,0.000127149
24113,1.40844473,2808,163,1419.333333,1,0,1,1413,0.000122046
160428,1.40844473,141,44,36,1,0,1,1104,0.00011705
73914,1.413185167,677,36,44.33333333,1,0,1,854,0.000125967
69348,1.419531923,406,155,20.33333333,0,1,1,706,0.000144991
519715,1.402702166,406,155,81,0,1,1,706,0.000142463
36934,1.408473855,406,169,72,1,0,1,854,0.000137476
169124,1.418487329,406,178,55,1,0,1,991,0.000135678
199229,1.40844473,403,49,10.66666667,0,0,1,573,0.000138001
393031,1.423158057,2808,53,327.6666667,1,1,1,991,0.000143606
28619,1.40844473,677,71,177.6666667,1,0,1,1104,0.000113697
491174,1.464946173,2808,163,909.3333333,1,0,1,1413,0.000129287
6563,1.408453486,406,169,73.33333333,1,0,1,854,0.000137419
349180,1.40844473,2808,56,871,1,0,1,1104,0.000121972
176256,1.555737656,2808,227,333,1,0,1,1527,0.000156367
17937,1.420427809,162,134,11.66666667,0,1,1,991,0.00013238
295976,1.423972196,162,146,14.66666667,1,0,1,1241,0.000126198
200777,1.396777529,162,127,41,3,0,3,706,0.000189804
720786,1.40844473,406,145,30,1,0,1,573,0.000146492
38100,1.40844473,162,127,25.33333333,0,0,1,706,0.000137668
331473,1.40844473,406,185,95.33333333,1,0,1,1104,0.00013246
164189,1.513802772,2808,163,542,1,0,1,1413,0.000138719
257160,1.449658967,2808,163,1085.333333,4,0,1,1413,0.00013236
127889,1.411643954,89,45,41.66666667,0,0,1,1241,0.000113241
86750,1.402699818,406,178,115.6666667,2,0,2,991,0.000155487
603036,1.41641624,677,20,12,1,0,1,706,0.000132896
892586,1.40844473,2808,56,854.6666667,0,0,1,1104,0.000121768
14724,1.422889098,2808,98,1147,1,0,1,1241,0.000117318
753104,1.416784175,81,23,7,1,0,1,991,0.000120891
568622,1.40844473,406,155,56,1,0,1,706,0.000141296
769388,1.40844473,406,145,27.66666667,0,0,1,573,0.000146028
800475,1.446812606,677,112,133.3333333,2,0,1,1413,0.000116839
960874,1.441428749,677,79,89,1,0,1,1241,0.00011594
22875,1.423397235,2808,163,1319.333333,2,0,1,1413,0.000124273
105030,1.503863115,2808,227,624.6666667,1,0,1,1527,0.000148066
107556,1.550982238,2808,163,325,1,0,1,1413,0.000145631
313128,1.427655429,81,35,8.666666667,2,0,2,1241,0.000140663
66276,1.40844473,229,35,10.66666667,0,0,1,573,0.000137041
104741,1.402699818,229,61,43.33333333,2,0,2,854,0.00014915
176360,1.456921402,403,98,82.66666667,1,0,2,1413,0.000139063
476645,1.40844473,141,34,20.33333333,1,0,1,991,0.000120572
347451,1.560062512,2808,227,305,1,0,1,1527,0.000157245
136124,1.483654089,208,53,60,2,0,1,1413,0.00011293
406657,1.585504249,2808,163,141.6666667,1,0,1,1413,0.000152114
290775,1.421878859,406,155,18,0,0,1,706,0.000142344
523661,1.408448863,403,60,38.33333333,0,0,1,854,0.000125563
213273,1.40844473,2808,98,1289.333333,1,0,1,1241,0.000115376
793898,1.453738921,2808,98,767,1,0,1,1241,0.000125396
125829,1.492576077,2808,227,680,1,0,1,1527,0.000146679
147481,1.40844473,208,53,144.6666667,1,0,1,1413,0.000106819
340364,1.40844473,677,71,162.6666667,1,0,1,1104,0.000114435
228058,1.424903059,406,178,36,0,1,1,991,0.000138788
358055,1.402699818,677,112,236.6666667,2,0,1,1413,0.000111792
829033,1.433833254,2808,56,585,0,0,1,1104,0.000129219
5366,1.40844473,229,61,29.66666667,0,1,1,854,0.000128598
247004,1.40844473,229,77,41,0,0,1,991,0.000121634
248885,1.40844473,229,77,40,0,0,1,991,0.000121684
267435,1.40844473,403,98,142.3333333,1,0,1,1413,0.000111708
335937,1.40844473,229,61,17,0,1,1,854,0.000129201
761478,1.40844473,406,169,77.66666667,1,0,1,854,0.000137233
337015,1.40844473,406,169,81.66666667,1,0,1,854,0.000137061
85445,1.40844473,677,36,73,0,0,1,854,0.000124001
107466,1.42009558,403,65,70.33333333,1,2,1,1104,0.00012895
252026,1.418944586,406,155,22.66666667,1,0,1,706,0.000142709
214383,1.43276064,2808,56,602.3333333,1,0,1,1104,0.000129273
194578,1.402699818,2808,98,1339,2,0,1,1241,0.000116333
243777,1.40844473,162,127,22.33333333,1,0,1,706,0.00013837
11620,1.40844473,2808,53,487,1,0,1,991,0.000135484
120067,1.40844473,229,82,66.33333333,1,0,1,1104,0.000118321
362922,1.40844473,229,77,31,1,0,1,991,0.000122729
477001,1.425979035,2808,98,1109.666667,2,0,2,1241,0.000142898
604924,1.408530559,677,53,93.33333333,1,0,1,991,0.000119763
74397,1.415672712,406,185,74.66666667,0,1,2,1104,0.000156636
803162,1.407788809,406,169,94,1,1,2,854,0.000159868
40743,1.501979889,2808,227,641,2,0,1,1527,0.000148875
391177,1.447465865,677,112,128,1,0,1,1413,0.000115627
548020,1.418102296,229,82,37.33333333,0,0,1,1104,0.000119193
110564,1.424027852,229,77,11.66666667,0,1,1,991,0.000126176
12491,1.52030713,2808,98,302,1,0,1,1241,0.000140005
413683,1.440580174,101,85,3.333333333,0,0,1,1104,0.000121028
754587,1.427641026,2808,56,659,1,0,1,1104,0.000127591
762618,1.40844473,162,131,24.66666667,1,0,1,854,0.000133265
276592,1.40844473,406,145,33,1,0,1,573,0.000146369
20984,1.414626061,2808,30,36.33333333,0,1,1,706,0.000161262
166658,1.521986032,2808,98,297,1,0,1,1241,0.000140186
565521,1.402699818,677,71,193.3333333,2,0,1,1104,0.000114432
359555,1.431193774,38,39,11,0,0,1,1241,0.000114591
276626,1.438635013,2808,56,517,0,0,1,1104,0.000131357
609590,1.586467461,2808,227,164,2,0,1,1527,0.000163015
753422,1.464644343,2808,227,872,1,0,1,1527,0.000142388
138560,1.40844473,406,145,37.33333333,1,0,1,573,0.000146191
748088,1.40844473,23,15,4.666666667,1,0,1,573,0.000137264
754767,1.40844473,23,15,3.666666667,1,0,1,573,0.000137309
115544,1.424646434,677,79,155,1,0,1,1241,0.000112589
292876,1.40844473,229,77,35,0,1,1,991,0.00012503
230886,1.402559057,81,9,4.666666667,2,0,2,573,0.000159074
584695,1.40848325,101,76,8,1,0,1,706,0.000133835
32807,1.414524177,101,85,13,1,0,1,991,0.000124145
603621,1.426842535,81,35,9.666666667,1,0,1,1241,0.000115139
317571,1.435849876,2808,163,1220.666667,1,0,1,1413,0.000123974
125569,1.40844473,677,79,207,1,0,1,1241,0.000109978
36975,1.40844473,2808,56,890.6666667,1,0,1,1104,0.000121509
251474,1.40844473,141,44,34.33333333,1,0,1,1104,0.000117137
191070,1.466255076,2808,56,264.6666667,0,0,1,1104,0.000140077
332641,1.40844473,95,42,13.33333333,1,0,1,991,0.000121194
122381,1.43098036,2808,53,256.6666667,0,1,1,991,0.000145533
663424,1.40844473,677,53,105.6666667,1,0,1,991,0.000119158
869708,1.417275415,406,155,25.66666667,0,1,1,706,0.000144767
656420,1.40844473,229,35,3.666666667,0,1,1,573,0.000140174
832507,1.485655134,2808,163,714.3333333,2,0,1,1413,0.000135221
43520,1.473979225,101,83,1,2,0,2,1413,0.000141971
81836,1.41602786,38,32,12.66666667,0,1,1,1104,0.0001203
620126,1.408535377,3,10,2.333333333,1,0,1,1104,0.000117815
97395,1.430836289,2808,98,1062.666667,1,0,1,1241,0.00011876
98467,1.427258387,2808,56,662.6666667,0,0,1,1104,0.000126898
937397,1.432710804,2808,53,246.3333333,0,1,1,991,0.000145903
178371,1.40844473,2808,98,1291.666667,1,0,1,1241,0.00011535
812480,1.40844473,95,42,10.33333333,0,0,1,991,0.000120748
11046,1.562358405,2808,163,260.6666667,1,0,1,1413,0.000147844
490852,1.584421972,2808,163,145.3333333,3,0,1,1413,0.000155016
746302,1.583883453,2808,163,149.6666667,1,0,1,1413,0.00015182
332536,1.421304734,406,185,62.66666667,1,0,1,1104,0.000133909
334243,1.408444604,2808,53,488,1,0,1,991,0.000135452
595559,1.40844473,2808,53,460.3333333,1,0,1,991,0.000136345
855619,1.4560972,2808,163,1011,1,0,1,1413,0.000127259
90018,1.416192774,406,178,59.33333333,0,2,1,991,0.000145288
360956,1.417374494,406,155,24.33333333,1,0,1,706,0.000142638
355142,1.429058678,2808,53,277.3333333,0,1,1,991,0.000144798
857621,1.574667779,2808,163,195.6666667,1,0,1,1413,0.000150149
518252,1.40844473,229,93,80,1,0,1,1413,0.00011383
72716,1.453774978,403,79,58,1,0,1,1241,0.000116153
630603,1.40844473,403,60,42,1,0,1,854,0.000125976
85397,1.500963552,677,112,46,3,0,2,1413,0.000146332
212810,1.40844473,89,45,44.66666667,1,0,1,1241,0.000113696
483716,1.45022282,2808,56,405,1,0,1,1104,0.000135656
337404,1.41893548,229,93,60.33333333,1,0,1,1413,0.000114864
17060,1.40844473,208,53,146.3333333,1,0,1,1413,0.000106729
753868,1.588929819,2808,163,126,3,0,2,1413,0.000174172
193594,1.446012697,162,152,8.666666667,1,0,1,1413,0.000125608
793456,1.465354324,2808,163,904.6666667,1,0,1,1413,0.000129386
49026,1.596454238,2808,163,104.6666667,2,0,3,1413,0.000199934
206658,1.40844473,2808,45,191,1,0,1,854,0.000149207
961427,1.430018892,50,48,7.333333333,0,3,3,1104,0.0001914
860561,1.58996454,2808,227,146.3333333,3,0,1,1527,0.000165354
159410,1.40844473,2808,163,1415,1,0,1,1413,0.000122075
467444,1.543944931,2808,163,368,1,0,1,1413,0.000144192
577358,1.541455363,2808,227,422.6666667,4,0,1,1527,0.000159087
852405,1.431439885,677,53,26.33333333,1,0,1,991,0.000123083
48265,1.571854083,2808,163,215.3333333,1,0,1,1413,0.000149444
921359,1.429813853,2808,45,74.33333333,0,0,1,854,0.000152994
167296,1.427226708,2808,53,294.6666667,1,0,1,991,0.000141994
470588,1.421996245,2808,53,337.6666667,1,0,1,991,0.00014048
778656,1.40844473,677,71,153,0,1,1,1104,0.000117561
934243,1.40844473,2808,56,850.6666667,1,0,1,1104,0.000122462
146088,1.40844473,95,38,10.33333333,1,0,1,854,0.000125761
579823,1.40844473,403,65,94.33333333,0,1,1,1104,0.000118614
185999,1.445150899,2808,163,1134,1,0,1,1413,0.000125181
209517,1.40844473,677,36,69.66666667,1,0,1,854,0.000124752
243418,1.446403431,403,98,99.66666667,1,0,1,1413,0.000113914
419102,1.574489559,2808,163,196.6666667,4,0,1,1413,0.000155656
670641,1.408303702,406,145,42,1,0,1,573,0.000145999
205627,1.420287776,141,51,30.66666667,1,0,1,1241,0.000114829
866271,1.40844473,2808,98,1269.333333,1,0,1,1241,0.00011561
175025,1.47260861,2808,98,539,1,0,1,1241,0.000131997
307102,1.595792273,2808,163,107.3333333,1,0,1,1413,0.000153387
